time,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-09-23 22:00:00,6273.0,4.0,0.0,9.0,22.0,0.0,5.0,1.0,1.0,0.6,0.5152,0.94,0.1642,31.0,126.0,157.0
2011-09-23 23:00:00,6274.0,4.0,0.0,9.0,23.0,0.0,5.0,1.0,2.0,0.58,0.5455,1.0,0.1343,41.0,107.0,148.0
2011-09-24 00:00:00,6275.0,4.0,0.0,9.0,0.0,0.0,6.0,0.0,1.0,0.58,0.5455,1.0,0.0896,7.0,86.0,93.0
2011-09-24 01:00:00,6276.0,4.0,0.0,9.0,1.0,0.0,6.0,0.0,2.0,0.58,0.5455,0.94,0.0896,18.0,61.0,79.0
2011-09-24 02:00:00,6277.0,4.0,0.0,9.0,2.0,0.0,6.0,0.0,2.0,0.58,0.5455,0.94,0.0896,14.0,54.0,68.0
2011-09-24 03:00:00,6278.0,4.0,0.0,9.0,3.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.94,0.0,4.0,27.0,31.0
2011-09-24 04:00:00,6279.0,4.0,0.0,9.0,4.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.94,0.1045,1.0,7.0,8.0
2011-09-24 05:00:00,6280.0,4.0,0.0,9.0,5.0,0.0,6.0,0.0,2.0,0.56,0.5303,0.94,0.1045,2.0,3.0,5.0
2011-09-24 06:00:00,6281.0,4.0,0.0,9.0,6.0,0.0,6.0,0.0,2.0,0.56,0.5303,0.94,0.1045,6.0,12.0,18.0
2011-09-24 07:00:00,6282.0,4.0,0.0,9.0,7.0,0.0,6.0,0.0,2.0,0.56,0.5303,0.88,0.1045,12.0,34.0,46.0
2011-09-24 08:00:00,6283.0,4.0,0.0,9.0,8.0,0.0,6.0,0.0,2.0,0.58,0.5455,0.9,0.0896,19.0,102.0,121.0
2011-09-24 09:00:00,6284.0,4.0,0.0,9.0,9.0,0.0,6.0,0.0,2.0,0.6,0.5455,0.88,0.0896,41.0,134.0,175.0
2011-09-24 10:00:00,6285.0,4.0,0.0,9.0,10.0,0.0,6.0,0.0,2.0,0.6,0.5455,0.88,0.0896,90.0,203.0,293.0
2011-09-24 11:00:00,6286.0,4.0,0.0,9.0,11.0,0.0,6.0,0.0,2.0,0.62,0.5758,0.83,0.0896,118.0,268.0,386.0
2011-09-24 12:00:00,6287.0,4.0,0.0,9.0,12.0,0.0,6.0,0.0,2.0,0.62,0.5758,0.83,0.0896,141.0,266.0,407.0
2011-09-24 13:00:00,6288.0,4.0,0.0,9.0,13.0,0.0,6.0,0.0,1.0,0.64,0.5909,0.78,0.0,170.0,290.0,460.0
2011-09-24 14:00:00,6289.0,4.0,0.0,9.0,14.0,0.0,6.0,0.0,2.0,0.66,0.6212,0.74,0.1343,164.0,226.0,390.0
2011-09-24 15:00:00,6290.0,4.0,0.0,9.0,15.0,0.0,6.0,0.0,2.0,0.66,0.6212,0.74,0.1343,168.0,284.0,452.0
2011-09-24 16:00:00,6291.0,4.0,0.0,9.0,16.0,0.0,6.0,0.0,2.0,0.64,0.5909,0.78,0.0896,167.0,282.0,449.0
2011-09-24 17:00:00,6292.0,4.0,0.0,9.0,17.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.74,0.1045,180.0,246.0,426.0
2011-09-24 18:00:00,6293.0,4.0,0.0,9.0,18.0,0.0,6.0,0.0,1.0,0.64,0.5909,0.78,0.1045,157.0,243.0,400.0
2011-09-24 19:00:00,6294.0,4.0,0.0,9.0,19.0,0.0,6.0,0.0,1.0,0.62,0.5606,0.88,0.0,77.0,231.0,308.0
2011-09-24 20:00:00,6295.0,4.0,0.0,9.0,20.0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.0,77.0,166.0,243.0
2011-09-24 21:00:00,6296.0,4.0,0.0,9.0,21.0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.0896,66.0,156.0,222.0
2011-09-24 22:00:00,6297.0,4.0,0.0,9.0,22.0,0.0,6.0,0.0,2.0,0.62,0.5606,0.88,0.0,50.0,143.0,193.0
2011-09-24 23:00:00,6298.0,4.0,0.0,9.0,23.0,0.0,6.0,0.0,2.0,0.6,0.5455,0.88,0.0896,27.0,123.0,150.0
2011-09-25 00:00:00,6299.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.6,0.5455,0.88,0.0,37.0,136.0,173.0
2011-09-25 01:00:00,6300.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,0.6,0.5455,0.88,0.1045,31.0,93.0,124.0
2011-09-25 02:00:00,6301.0,4.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,0.6,0.5152,0.94,0.0,27.0,79.0,106.0
2011-09-25 03:00:00,6302.0,4.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,0.6,0.5152,0.94,0.0,20.0,39.0,59.0
2011-09-25 04:00:00,6303.0,4.0,0.0,9.0,4.0,0.0,0.0,0.0,3.0,0.6,0.5152,0.94,0.1343,3.0,5.0,8.0
2011-09-25 05:00:00,6304.0,4.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,0.6,0.5455,0.88,0.0896,1.0,2.0,3.0
2011-09-25 06:00:00,6305.0,4.0,0.0,9.0,6.0,0.0,0.0,0.0,2.0,0.6,0.5455,0.88,0.1045,4.0,13.0,17.0
2011-09-25 07:00:00,6306.0,4.0,0.0,9.0,7.0,0.0,0.0,0.0,2.0,0.6,0.5152,0.94,0.1343,15.0,23.0,38.0
2011-09-25 08:00:00,6307.0,4.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,0.62,0.5606,0.88,0.0,27.0,59.0,86.0
2011-09-25 09:00:00,6308.0,4.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,0.64,0.5758,0.83,0.0,55.0,100.0,155.0
2011-09-25 10:00:00,6309.0,4.0,0.0,9.0,10.0,0.0,0.0,0.0,2.0,0.64,0.5758,0.83,0.0,85.0,190.0,275.0
2011-09-25 11:00:00,6310.0,4.0,0.0,9.0,11.0,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1343,131.0,230.0,361.0
2011-09-25 12:00:00,6311.0,4.0,0.0,9.0,12.0,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.0,143.0,270.0,413.0
2011-09-25 13:00:00,6312.0,4.0,0.0,9.0,13.0,0.0,0.0,0.0,2.0,0.68,0.6364,0.74,0.0,122.0,247.0,369.0
2011-09-25 14:00:00,6313.0,4.0,0.0,9.0,14.0,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.0,116.0,231.0,347.0
2011-09-25 15:00:00,6314.0,4.0,0.0,9.0,15.0,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.0,119.0,234.0,353.0
2011-09-25 16:00:00,6315.0,4.0,0.0,9.0,16.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.7,0.0,144.0,320.0,464.0
2011-09-25 17:00:00,6316.0,4.0,0.0,9.0,17.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.74,0.0,145.0,275.0,420.0
2011-09-25 18:00:00,6317.0,4.0,0.0,9.0,18.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.74,0.0,125.0,279.0,404.0
2011-09-25 19:00:00,6318.0,4.0,0.0,9.0,19.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.83,0.1343,87.0,242.0,329.0
2011-09-25 20:00:00,6319.0,4.0,0.0,9.0,20.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.83,0.0896,51.0,135.0,186.0
2011-09-25 21:00:00,6320.0,4.0,0.0,9.0,21.0,0.0,0.0,0.0,1.0,0.62,0.5455,0.94,0.0896,24.0,113.0,137.0
2011-09-25 22:00:00,6321.0,4.0,0.0,9.0,22.0,0.0,0.0,0.0,1.0,0.62,0.5606,0.88,0.0896,20.0,84.0,104.0
2011-09-25 23:00:00,6322.0,4.0,0.0,9.0,23.0,0.0,0.0,0.0,2.0,0.62,0.5455,0.94,0.1045,12.0,67.0,79.0
2011-09-26 00:00:00,6323.0,4.0,0.0,9.0,0.0,0.0,1.0,1.0,2.0,0.62,0.5455,0.94,0.0,6.0,23.0,29.0
2011-09-26 01:00:00,6324.0,4.0,0.0,9.0,1.0,0.0,1.0,1.0,2.0,0.62,0.5606,0.88,0.1045,3.0,14.0,17.0
2011-09-26 02:00:00,6325.0,4.0,0.0,9.0,2.0,0.0,1.0,1.0,2.0,0.62,0.5606,0.88,0.1045,4.0,4.0,8.0
2011-09-26 03:00:00,6326.0,4.0,0.0,9.0,3.0,0.0,1.0,1.0,2.0,0.62,0.5455,0.94,0.0,0.0,5.0,5.0
2011-09-26 04:00:00,6327.0,4.0,0.0,9.0,4.0,0.0,1.0,1.0,2.0,0.62,0.5455,0.94,0.0896,2.0,4.0,6.0
2011-09-26 05:00:00,6328.0,4.0,0.0,9.0,5.0,0.0,1.0,1.0,2.0,0.62,0.5606,0.88,0.0,0.0,25.0,25.0
2011-09-26 06:00:00,6329.0,4.0,0.0,9.0,6.0,0.0,1.0,1.0,2.0,0.62,0.5455,0.94,0.0896,6.0,107.0,113.0
2011-09-26 07:00:00,6330.0,4.0,0.0,9.0,7.0,0.0,1.0,1.0,2.0,0.62,0.5455,0.94,0.0,17.0,315.0,332.0
2011-09-26 08:00:00,6331.0,4.0,0.0,9.0,8.0,0.0,1.0,1.0,2.0,0.62,0.5455,0.94,0.0,29.0,326.0,355.0
2011-09-26 09:00:00,6332.0,4.0,0.0,9.0,9.0,0.0,1.0,1.0,2.0,0.64,0.5758,0.89,0.194,44.0,161.0,205.0
2011-09-26 10:00:00,6333.0,4.0,0.0,9.0,10.0,0.0,1.0,1.0,2.0,0.64,0.5758,0.89,0.194,37.0,117.0,154.0
2011-09-26 11:00:00,6334.0,4.0,0.0,9.0,11.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.79,0.2239,43.0,116.0,159.0
2011-09-26 12:00:00,6335.0,4.0,0.0,9.0,12.0,0.0,1.0,1.0,2.0,0.68,0.6364,0.79,0.1642,48.0,161.0,209.0
2011-09-26 13:00:00,6336.0,4.0,0.0,9.0,13.0,0.0,1.0,1.0,2.0,0.7,0.6667,0.74,0.1642,48.0,139.0,187.0
2011-09-26 14:00:00,6337.0,4.0,0.0,9.0,14.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.7,0.1642,44.0,110.0,154.0
2011-09-26 15:00:00,6338.0,4.0,0.0,9.0,15.0,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.1343,52.0,157.0,209.0
2011-09-26 16:00:00,6339.0,4.0,0.0,9.0,16.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.1642,74.0,239.0,313.0
2011-09-26 17:00:00,6340.0,4.0,0.0,9.0,17.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.7,0.1343,61.0,509.0,570.0
2011-09-26 18:00:00,6341.0,4.0,0.0,9.0,18.0,0.0,1.0,1.0,1.0,0.66,0.6061,0.83,0.1045,63.0,490.0,553.0
2011-09-26 19:00:00,6342.0,4.0,0.0,9.0,19.0,0.0,1.0,1.0,1.0,0.66,0.6061,0.82,0.0896,36.0,347.0,383.0
2011-09-26 20:00:00,6343.0,4.0,0.0,9.0,20.0,0.0,1.0,1.0,1.0,0.64,0.5758,0.89,0.1343,24.0,227.0,251.0
2011-09-26 21:00:00,6344.0,4.0,0.0,9.0,21.0,0.0,1.0,1.0,1.0,0.64,0.5758,0.89,0.1343,18.0,164.0,182.0
2011-09-26 22:00:00,6345.0,4.0,0.0,9.0,22.0,0.0,1.0,1.0,1.0,0.62,0.5455,0.94,0.1343,14.0,122.0,136.0
2011-09-26 23:00:00,6346.0,4.0,0.0,9.0,23.0,0.0,1.0,1.0,1.0,0.62,0.5455,0.94,0.1343,11.0,64.0,75.0
2011-09-27 00:00:00,6347.0,4.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,0.62,0.5455,0.94,0.1343,9.0,28.0,37.0
2011-09-27 01:00:00,6348.0,4.0,0.0,9.0,1.0,0.0,2.0,1.0,1.0,0.62,0.5455,0.94,0.1642,4.0,6.0,10.0
2011-09-27 02:00:00,6349.0,4.0,0.0,9.0,2.0,0.0,2.0,1.0,1.0,0.62,0.5455,0.94,0.1045,7.0,4.0,11.0
2011-09-27 03:00:00,6350.0,4.0,0.0,9.0,3.0,0.0,2.0,1.0,2.0,0.62,0.5455,0.94,0.0,5.0,5.0,10.0
2011-09-27 04:00:00,6351.0,4.0,0.0,9.0,4.0,0.0,2.0,1.0,3.0,0.62,0.5455,0.94,0.0896,5.0,3.0,8.0
2011-09-27 05:00:00,6352.0,4.0,0.0,9.0,5.0,0.0,2.0,1.0,3.0,0.62,0.5455,0.94,0.0896,0.0,24.0,24.0
2011-09-27 06:00:00,6353.0,4.0,0.0,9.0,6.0,0.0,2.0,1.0,2.0,0.62,0.5455,0.94,0.1045,8.0,116.0,124.0
2011-09-27 07:00:00,6354.0,4.0,0.0,9.0,7.0,0.0,2.0,1.0,2.0,0.62,0.5455,0.94,0.1045,15.0,234.0,249.0
2011-09-27 08:00:00,6355.0,4.0,0.0,9.0,8.0,0.0,2.0,1.0,2.0,0.64,0.5758,0.89,0.1045,27.0,400.0,427.0
2011-09-27 09:00:00,6356.0,4.0,0.0,9.0,9.0,0.0,2.0,1.0,3.0,0.64,0.5758,0.89,0.194,20.0,173.0,193.0
2011-09-27 10:00:00,6357.0,4.0,0.0,9.0,10.0,0.0,2.0,1.0,3.0,0.64,0.5606,0.94,0.1642,21.0,101.0,122.0
2011-09-27 11:00:00,6358.0,4.0,0.0,9.0,11.0,0.0,2.0,1.0,2.0,0.66,0.5909,0.89,0.1045,26.0,97.0,123.0
2011-09-27 12:00:00,6359.0,4.0,0.0,9.0,12.0,0.0,2.0,1.0,2.0,0.66,0.5909,0.89,0.1343,33.0,129.0,162.0
2011-09-27 13:00:00,6360.0,4.0,0.0,9.0,13.0,0.0,2.0,1.0,2.0,0.7,0.6667,0.74,0.2239,29.0,122.0,151.0
2011-09-27 14:00:00,6361.0,4.0,0.0,9.0,14.0,0.0,2.0,1.0,2.0,0.68,0.6364,0.79,0.1045,29.0,123.0,152.0
2011-09-27 15:00:00,6362.0,4.0,0.0,9.0,15.0,0.0,2.0,1.0,2.0,0.68,0.6364,0.83,0.0896,35.0,170.0,205.0
2011-09-27 16:00:00,6363.0,4.0,0.0,9.0,16.0,0.0,2.0,1.0,2.0,0.66,0.6061,0.83,0.194,33.0,225.0,258.0
2011-09-27 17:00:00,6364.0,4.0,0.0,9.0,17.0,0.0,2.0,1.0,2.0,0.66,0.5909,0.89,0.194,50.0,480.0,530.0
2011-09-27 18:00:00,6365.0,4.0,0.0,9.0,18.0,0.0,2.0,1.0,2.0,0.64,0.5758,0.89,0.2239,31.0,325.0,356.0
2011-09-27 19:00:00,6366.0,4.0,0.0,9.0,19.0,0.0,2.0,1.0,2.0,0.64,0.5758,0.89,0.1343,26.0,294.0,320.0
2011-09-27 20:00:00,6367.0,4.0,0.0,9.0,20.0,0.0,2.0,1.0,1.0,0.62,0.5909,0.78,0.0,17.0,221.0,238.0
2011-09-27 21:00:00,6368.0,4.0,0.0,9.0,21.0,0.0,2.0,1.0,1.0,0.6,0.5606,0.83,0.0,17.0,179.0,196.0
2011-09-27 22:00:00,6369.0,4.0,0.0,9.0,22.0,0.0,2.0,1.0,1.0,0.6,0.5455,0.88,0.0896,19.0,102.0,121.0
2011-09-27 23:00:00,6370.0,4.0,0.0,9.0,23.0,0.0,2.0,1.0,1.0,0.6,0.5455,0.88,0.0896,11.0,82.0,93.0
2011-09-28 00:00:00,6371.0,4.0,0.0,9.0,0.0,0.0,3.0,1.0,1.0,0.6,0.5455,0.88,0.0,7.0,29.0,36.0
2011-09-28 01:00:00,6372.0,4.0,0.0,9.0,1.0,0.0,3.0,1.0,1.0,0.6,0.5455,0.88,0.0,1.0,13.0,14.0
2011-09-28 02:00:00,6373.0,4.0,0.0,9.0,2.0,0.0,3.0,1.0,1.0,0.6,0.5455,0.88,0.2537,0.0,9.0,9.0
2011-09-28 03:00:00,6374.0,4.0,0.0,9.0,3.0,0.0,3.0,1.0,2.0,0.6,0.5152,0.94,0.0896,0.0,3.0,3.0
2011-09-28 04:00:00,6375.0,4.0,0.0,9.0,4.0,0.0,3.0,1.0,1.0,0.6,0.5455,0.88,0.0,1.0,3.0,4.0
2011-09-28 05:00:00,6376.0,4.0,0.0,9.0,5.0,0.0,3.0,1.0,2.0,0.6,0.5152,0.94,0.0,2.0,20.0,22.0
2011-09-28 06:00:00,6377.0,4.0,0.0,9.0,6.0,0.0,3.0,1.0,3.0,0.6,0.5152,0.94,0.1642,3.0,111.0,114.0
2011-09-28 07:00:00,6378.0,4.0,0.0,9.0,7.0,0.0,3.0,1.0,3.0,0.6,0.5152,0.94,0.1642,8.0,177.0,185.0
2011-09-28 08:00:00,6379.0,4.0,0.0,9.0,8.0,0.0,3.0,1.0,3.0,0.62,0.5455,0.94,0.2239,17.0,270.0,287.0
2011-09-28 09:00:00,6380.0,4.0,0.0,9.0,9.0,0.0,3.0,1.0,3.0,0.62,0.5455,0.94,0.2239,14.0,141.0,155.0
2011-09-28 10:00:00,6381.0,4.0,0.0,9.0,10.0,0.0,3.0,1.0,2.0,0.62,0.5455,0.94,0.0,20.0,109.0,129.0
2011-09-28 11:00:00,6382.0,4.0,0.0,9.0,11.0,0.0,3.0,1.0,2.0,0.66,0.6061,0.83,0.1045,24.0,127.0,151.0
2011-09-28 12:00:00,6383.0,4.0,0.0,9.0,12.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.79,0.0,25.0,159.0,184.0
2011-09-28 13:00:00,6384.0,4.0,0.0,9.0,13.0,0.0,3.0,1.0,1.0,0.7,0.6667,0.74,0.2537,24.0,138.0,162.0
2011-09-28 14:00:00,6385.0,4.0,0.0,9.0,14.0,0.0,3.0,1.0,1.0,0.72,0.6818,0.62,0.2537,25.0,145.0,170.0
2011-09-28 15:00:00,6386.0,4.0,0.0,9.0,15.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.7,0.1343,35.0,146.0,181.0
2011-09-28 16:00:00,6387.0,4.0,0.0,9.0,16.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.7,0.194,39.0,241.0,280.0
2011-09-28 17:00:00,6388.0,4.0,0.0,9.0,17.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.7,0.2239,64.0,527.0,591.0
2011-09-28 18:00:00,6389.0,4.0,0.0,9.0,18.0,0.0,3.0,1.0,3.0,0.66,0.6061,0.83,0.2537,65.0,459.0,524.0
2011-09-28 19:00:00,6390.0,4.0,0.0,9.0,19.0,0.0,3.0,1.0,3.0,0.66,0.6061,0.83,0.2537,57.0,315.0,372.0
2011-09-28 20:00:00,6391.0,4.0,0.0,9.0,20.0,0.0,3.0,1.0,3.0,0.6,0.5606,0.83,0.2985,11.0,91.0,102.0
2011-09-28 21:00:00,6392.0,4.0,0.0,9.0,21.0,0.0,3.0,1.0,3.0,0.6,0.5455,0.88,0.2537,7.0,67.0,74.0
2011-09-28 22:00:00,6393.0,4.0,0.0,9.0,22.0,0.0,3.0,1.0,1.0,0.6,0.5455,0.88,0.0896,19.0,68.0,87.0
2011-09-28 23:00:00,6394.0,4.0,0.0,9.0,23.0,0.0,3.0,1.0,1.0,0.6,0.5152,0.94,0.1343,12.0,59.0,71.0
2011-09-29 00:00:00,6395.0,4.0,0.0,9.0,0.0,0.0,4.0,1.0,1.0,0.6,0.5152,0.94,0.194,7.0,33.0,40.0
2011-09-29 01:00:00,6396.0,4.0,0.0,9.0,1.0,0.0,4.0,1.0,2.0,0.6,0.5,1.0,0.194,3.0,20.0,23.0
2011-09-29 02:00:00,6397.0,4.0,0.0,9.0,2.0,0.0,4.0,1.0,2.0,0.6,0.5,1.0,0.194,0.0,2.0,2.0
2011-09-29 03:00:00,6398.0,4.0,0.0,9.0,3.0,0.0,4.0,1.0,2.0,0.6,0.5152,0.94,0.194,0.0,8.0,8.0
2011-09-29 04:00:00,6399.0,4.0,0.0,9.0,4.0,0.0,4.0,1.0,2.0,0.6,0.5455,0.88,0.194,2.0,5.0,7.0
2011-09-29 05:00:00,6400.0,4.0,0.0,9.0,5.0,0.0,4.0,1.0,2.0,0.6,0.5455,0.88,0.1045,0.0,22.0,22.0
2011-09-29 06:00:00,6401.0,4.0,0.0,9.0,6.0,0.0,4.0,1.0,2.0,0.6,0.5455,0.88,0.0896,5.0,106.0,111.0
2011-09-29 07:00:00,6402.0,4.0,0.0,9.0,7.0,0.0,4.0,1.0,1.0,0.6,0.5455,0.88,0.1343,14.0,269.0,283.0
2011-09-29 08:00:00,6403.0,4.0,0.0,9.0,8.0,0.0,4.0,1.0,1.0,0.6,0.5606,0.83,0.0,29.0,402.0,431.0
2011-09-29 09:00:00,6404.0,4.0,0.0,9.0,9.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.78,0.2537,27.0,198.0,225.0
2011-09-29 10:00:00,6405.0,4.0,0.0,9.0,10.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.65,0.194,24.0,103.0,127.0
2011-09-29 11:00:00,6406.0,4.0,0.0,9.0,11.0,0.0,4.0,1.0,1.0,0.62,0.6061,0.61,0.194,36.0,122.0,158.0
2011-09-29 12:00:00,6407.0,4.0,0.0,9.0,12.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.61,0.1642,38.0,157.0,195.0
2011-09-29 13:00:00,6408.0,4.0,0.0,9.0,13.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.61,0.194,36.0,175.0,211.0
2011-09-29 14:00:00,6409.0,4.0,0.0,9.0,14.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.51,0.2985,33.0,134.0,167.0
2011-09-29 15:00:00,6410.0,4.0,0.0,9.0,15.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.45,0.3881,42.0,185.0,227.0
2011-09-29 16:00:00,6411.0,4.0,0.0,9.0,16.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.41,0.3582,64.0,227.0,291.0
2011-09-29 17:00:00,6412.0,4.0,0.0,9.0,17.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.47,0.2985,62.0,527.0,589.0
2011-09-29 18:00:00,6413.0,4.0,0.0,9.0,18.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.41,0.2239,84.0,500.0,584.0
2011-09-29 19:00:00,6414.0,4.0,0.0,9.0,19.0,0.0,4.0,1.0,1.0,0.62,0.6212,0.5,0.0896,36.0,348.0,384.0
2011-09-29 20:00:00,6415.0,4.0,0.0,9.0,20.0,0.0,4.0,1.0,1.0,0.6,0.6212,0.53,0.0896,39.0,234.0,273.0
2011-09-29 21:00:00,6416.0,4.0,0.0,9.0,21.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.56,0.0,30.0,195.0,225.0
2011-09-29 22:00:00,6417.0,4.0,0.0,9.0,22.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.68,0.0,25.0,150.0,175.0
2011-09-29 23:00:00,6418.0,4.0,0.0,9.0,23.0,0.0,4.0,1.0,1.0,0.52,0.5,0.77,0.1045,17.0,64.0,81.0
2011-09-30 00:00:00,6419.0,4.0,0.0,9.0,0.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.1045,7.0,53.0,60.0
2011-09-30 01:00:00,6420.0,4.0,0.0,9.0,1.0,0.0,5.0,1.0,1.0,0.52,0.5,0.77,0.0896,5.0,18.0,23.0
2011-09-30 02:00:00,6421.0,4.0,0.0,9.0,2.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.1045,6.0,9.0,15.0
2011-09-30 03:00:00,6422.0,4.0,0.0,9.0,3.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.1045,0.0,3.0,3.0
2011-09-30 04:00:00,6423.0,4.0,0.0,9.0,4.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.194,2.0,6.0,8.0
2011-09-30 05:00:00,6424.0,4.0,0.0,9.0,5.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.194,3.0,23.0,26.0
2011-09-30 06:00:00,6425.0,4.0,0.0,9.0,6.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.2239,0.0,98.0,98.0
2011-09-30 07:00:00,6426.0,4.0,0.0,9.0,7.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.2239,14.0,283.0,297.0
2011-09-30 08:00:00,6427.0,4.0,0.0,9.0,8.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.77,0.1343,31.0,425.0,456.0
2011-09-30 09:00:00,6428.0,4.0,0.0,9.0,9.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.73,0.194,23.0,214.0,237.0
2011-09-30 10:00:00,6429.0,4.0,0.0,9.0,10.0,0.0,5.0,1.0,1.0,0.6,0.6061,0.64,0.0,46.0,122.0,168.0
2011-09-30 11:00:00,6430.0,4.0,0.0,9.0,11.0,0.0,5.0,1.0,1.0,0.64,0.6212,0.57,0.0896,49.0,168.0,217.0
2011-09-30 12:00:00,6431.0,4.0,0.0,9.0,12.0,0.0,5.0,1.0,2.0,0.64,0.6212,0.57,0.194,59.0,195.0,254.0
2011-09-30 13:00:00,6432.0,4.0,0.0,9.0,13.0,0.0,5.0,1.0,2.0,0.66,0.6212,0.47,0.3284,72.0,194.0,266.0
2011-09-30 14:00:00,6433.0,4.0,0.0,9.0,14.0,0.0,5.0,1.0,2.0,0.64,0.6212,0.47,0.2985,93.0,173.0,266.0
2011-09-30 15:00:00,6434.0,4.0,0.0,9.0,15.0,0.0,5.0,1.0,1.0,0.64,0.6212,0.5,0.2836,52.0,193.0,245.0
2011-09-30 16:00:00,6435.0,4.0,0.0,9.0,16.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.53,0.2239,62.0,298.0,360.0
2011-09-30 17:00:00,6436.0,4.0,0.0,9.0,17.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.53,0.194,94.0,497.0,591.0
2011-09-30 18:00:00,6437.0,4.0,0.0,9.0,18.0,0.0,5.0,1.0,1.0,0.58,0.5455,0.49,0.3582,62.0,449.0,511.0
2011-09-30 19:00:00,6438.0,4.0,0.0,9.0,19.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.52,0.2836,42.0,332.0,374.0
2011-09-30 20:00:00,6439.0,4.0,0.0,9.0,20.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.52,0.2836,28.0,202.0,230.0
2011-09-30 21:00:00,6440.0,4.0,0.0,9.0,21.0,0.0,5.0,1.0,1.0,0.52,0.5,0.55,0.194,27.0,179.0,206.0
2011-09-30 22:00:00,6441.0,4.0,0.0,9.0,22.0,0.0,5.0,1.0,1.0,0.52,0.5,0.55,0.3284,30.0,129.0,159.0
2011-09-30 23:00:00,6442.0,4.0,0.0,9.0,23.0,0.0,5.0,1.0,1.0,0.52,0.5,0.55,0.3284,23.0,109.0,132.0
2011-10-01 00:00:00,6443.0,4.0,0.0,10.0,0.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.63,0.3881,24.0,106.0,130.0
2011-10-01 01:00:00,6444.0,4.0,0.0,10.0,1.0,0.0,6.0,0.0,1.0,0.48,0.4697,0.67,0.3284,11.0,47.0,58.0
2011-10-01 02:00:00,6445.0,4.0,0.0,10.0,2.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.63,0.4179,21.0,46.0,67.0
2011-10-01 03:00:00,6446.0,4.0,0.0,10.0,3.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.59,0.4179,8.0,17.0,25.0
2011-10-01 04:00:00,6447.0,4.0,0.0,10.0,4.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.58,0.4179,2.0,6.0,8.0
