,ZONEID,TIMESTAMP,tclw,tciw,SP,r,TCC,10u,10v,2T,SSRD,STRD,TSR,TP,POWER
2013-02-15 17:00:00,1,20130215 17:00,0.075115204,0.0,95174.9375,86.22320557,0.884368897,-1.414790154,0.525427818,288.4260254,0.0,1275456.0,0.0,0.000145793,0.0
2013-02-15 18:00:00,1,20130215 18:00,0.089599609,0.0,95172.5,86.1978302,0.881591797,-1.42316246,0.649291039,288.7028809,0.0,1333712.0,0.0,0.000159502,0.0
2013-02-15 19:00:00,1,20130215 19:00,0.082199097,0.0,95185.125,86.25428772,0.912872315,-1.250217438,0.716506958,288.5175781,0.0,1298192.0,0.0,0.0001719,0.0
2013-02-15 20:00:00,1,20130215 20:00,0.079311371,0.0,95218.4375,86.13769531,0.934753418,-1.395508766,1.028481483,288.6606445,8032.0,1312800.0,23696.0,0.00018084,0.004358974
2013-02-15 21:00:00,1,20130215 21:00,0.053455353,0.0,95282.625,83.78036499,0.804504395,-1.853731155,0.989645004,289.3322754,257552.0,1308544.0,451200.0,0.000193238,0.068525641
2013-02-15 22:00:00,1,20130215 22:00,0.034843445,0.0,95320.1875,77.9223938,0.503265381,-2.203735352,0.54292202,290.4272461,789920.0,1361392.0,1119632.0,0.000204921,0.200769231
2013-02-15 23:00:00,1,20130215 23:00,0.043556213,0.0,95333.0625,66.61645508,0.715393066,-2.789622307,0.036317825,291.9431152,1452816.0,1283024.0,1849648.0,0.000207782,0.257051282
2013-02-16 00:00:00,1,20130216 00:00,0.034057617,0.0,95320.0625,54.73036194,0.433807373,-2.650037766,-0.119315147,293.7800293,1972720.0,1351616.0,2432048.0,0.00021255,0.248525641
2013-02-16 01:00:00,1,20130216 01:00,0.014556885,0.0,95210.8125,44.38468933,0.206466675,-2.149539948,-0.232108116,295.7744141,3092559.0,1301585.0,3425255.0,0.0,0.437307692
2013-02-16 02:00:00,1,20130216 02:00,0.024719238,5.53e-05,95151.6875,37.7219696,0.358764648,-1.964031219,0.136540413,297.0185547,3324639.0,1241675.0,3663452.0,0.0,0.422435897
2013-02-16 03:00:00,1,20130216 03:00,0.028167725,0.000138283,95093.125,33.62553406,0.504608154,-1.937036514,0.421030998,297.6762695,2855409.0,1275507.0,3317704.0,0.0,0.659487179
2013-02-16 04:00:00,1,20130216 04:00,0.072647095,0.001943588,95041.625,30.32727051,0.53642273,-2.429385185,0.624700546,298.5432129,2933855.0,1345032.0,3318873.0,0.0,0.53275641
2013-02-16 05:00:00,1,20130216 05:00,0.004074097,1.14e-05,94997.6875,34.77677917,0.243118286,-4.039716721,0.172243118,297.9025879,2006129.0,1321239.0,2509536.0,0.0,0.502948718
2013-02-16 06:00:00,1,20130216 06:00,0.027229309,0.0,94975.9375,40.37721252,0.296981812,-4.87509346,0.199245453,297.5756836,2405830.0,1248974.0,2717916.0,0.0,0.339230769
2013-02-16 07:00:00,1,20130216 07:00,0.003440857,0.0,94980.125,47.47390747,0.032745361,-5.755290985,-0.055321693,295.9643555,1420603.0,1253968.0,1751200.0,0.0,0.122371795
2013-02-16 08:00:00,1,20130216 08:00,0.004264832,0.0,95030.9375,57.79692078,0.08215332,-5.544906616,0.354909897,293.9763184,875296.0,1191447.0,1112624.0,0.0,0.038717949
2013-02-16 09:00:00,1,20130216 09:00,0.002883911,0.0,95073.4375,67.43664551,0.04006958,-4.679708481,0.569252014,291.8200684,165056.0,1160840.0,274496.0,0.0,0.013974359
2013-02-16 10:00:00,1,20130216 10:00,0.003875732,0.0,95156.25,74.7224884,0.044158936,-3.986514091,0.705425263,290.5410156,0.0,1162683.0,-400.0,0.0,0.000128205
2013-02-16 11:00:00,1,20130216 11:00,0.005279541,0.0,95200.1875,79.66099548,0.044342041,-3.171378136,0.69525528,289.684082,0.0,1165318.0,0.0,0.0,0.0
2013-02-16 12:00:00,1,20130216 12:00,0.010070801,0.0,95227.5625,83.68315125,0.131286621,-2.59336853,0.663848877,289.0231934,0.0,1149321.0,0.0,0.0,0.0
2013-02-16 13:00:00,1,20130216 13:00,0.015228271,0.0,95210.625,85.80671692,0.174926758,-2.182919502,0.66030407,288.5895996,0.0,1160917.0,0.0,0.0,0.0
2013-02-16 14:00:00,1,20130216 14:00,0.028251648,0.0,95190.6875,87.14680481,0.376068115,-1.721494675,0.621189117,288.1606445,0.0,1166486.0,0.0,0.0,0.0
2013-02-16 15:00:00,1,20130216 15:00,0.028846741,0.0,95159.4375,85.49143982,0.325500488,-1.445390701,0.795911789,288.4348145,0.0,1252160.0,0.0,0.0,0.0
2013-02-16 16:00:00,1,20130216 16:00,0.031051636,0.0,95131.25,85.8717041,0.458007813,-1.31334877,0.81213665,288.2148438,0.0,1228880.0,0.0,0.0,0.0
2013-02-16 17:00:00,1,20130216 17:00,0.040046692,0.0,95130.9375,86.9641571,0.562225342,-1.277459145,0.74651432,288.173584,0.0,1251632.0,0.0,0.0,0.0
2013-02-16 18:00:00,1,20130216 18:00,0.054420471,1.63e-05,95125.4375,87.29504395,0.868286133,-1.514704704,0.892723084,288.4711914,0.0,1329072.0,0.0,0.0,0.0
2013-02-16 19:00:00,1,20130216 19:00,0.073867798,6.12e-05,95134.1875,87.16525269,0.995178223,-1.672767639,0.977076531,288.579834,0.0,1374784.0,0.0,0.0,0.0
2013-02-16 20:00:00,1,20130216 20:00,0.076576233,6.12e-05,95168.0,87.12867737,1.0,-1.508449554,1.059042931,288.5097656,6576.0,1339776.0,20896.0,0.0,0.001602564
2013-02-16 21:00:00,1,20130216 21:00,0.062732697,0.0,95218.4375,85.09866333,0.936462402,-1.620139122,0.971443176,288.9863281,214528.0,1374256.0,421616.0,0.0,0.031794872
2013-02-16 22:00:00,1,20130216 22:00,0.037776947,0.0,95233.375,81.36523438,0.711578369,-2.062776566,0.533589363,289.657959,586880.0,1342272.0,972288.0,0.0,0.266025641
2013-02-16 23:00:00,1,20130216 23:00,0.046344757,0.0,95238.5,66.76901245,0.875442505,-2.379919052,-0.044641495,291.7805176,1681840.0,1271936.0,2065392.0,0.0,0.321987179
2013-02-17 00:00:00,1,20130217 00:00,0.004905701,0.0,95212.1875,55.99182129,0.214004517,-2.497977257,-0.101661682,293.5698242,1765360.0,1388688.0,2308192.0,0.0,0.452692308
2013-02-17 01:00:00,1,20130217 01:00,0.015220642,0.0,95139.1875,47.43334961,0.145080566,-1.508022308,-0.631463051,296.0439453,3223069.0,1251888.0,3539222.0,0.0,0.604423077
2013-02-17 02:00:00,1,20130217 02:00,0.01001358,0.0,95056.0,40.84643555,0.192687988,-1.789097786,-0.356664658,297.255127,3473134.0,1270192.0,3824786.0,0.0,0.733525641
2013-02-17 03:00:00,1,20130217 03:00,0.002838135,1.81e-05,94989.9375,36.98336792,0.01965332,-2.567930222,-0.335806847,298.0949707,3323568.0,1308000.0,3703913.0,0.0,0.603076923
2013-02-17 04:00:00,1,20130217 04:00,0.007022858,0.000100136,94934.5,32.78015137,0.056304932,-3.136182785,-0.54445076,298.7226562,3304044.0,1262458.0,3660264.0,0.0,0.663974359
2013-02-17 05:00:00,1,20130217 05:00,0.084129334,0.002391815,94874.5,30.09733582,0.511688232,-3.310671806,-0.342752457,299.0651855,2865851.0,1244285.0,3210199.0,0.0,0.523461538
2013-02-17 06:00:00,1,20130217 06:00,0.007446289,8.96e-05,94858.5625,35.77922058,0.243972778,-4.295797348,-0.539684296,297.6811523,1293470.0,1319566.0,1865728.0,0.0,0.347692308
2013-02-17 07:00:00,1,20130217 07:00,0.029010773,0.0,94851.25,42.03218079,0.314910889,-4.572496414,-0.522315979,296.904541,1468384.0,1310431.0,1798896.0,0.0,0.125897436
2013-02-17 08:00:00,1,20130217 08:00,0.002010345,0.0,94869.5625,49.5841217,0.060333252,-4.720636368,-1.003276825,295.2514648,848528.0,1251749.0,1090208.0,0.0,0.033525641
2013-02-17 09:00:00,1,20130217 09:00,0.000494003,0.0,94912.8125,60.73266602,0.02911377,-4.345723152,-1.380298615,292.9040527,151728.0,1186547.0,257824.0,0.0,0.011474359
2013-02-17 10:00:00,1,20130217 10:00,0.001724243,0.0,94970.1875,69.35194397,0.024841309,-3.868663788,-1.003217697,291.4804688,0.0,1179347.0,80.0,0.0,0.000128205
2013-02-17 11:00:00,1,20130217 11:00,0.001930237,0.0,95049.1875,72.07688904,0.021316528,-3.011159897,-0.305799484,290.5727539,0.0,1171413.0,0.0,0.0,0.0
2013-02-17 12:00:00,1,20130217 12:00,0.001592636,0.0,95058.0,73.50674438,0.018066406,-2.466136932,0.167647362,289.755127,0.0,1157754.0,0.0,0.0,0.0
2013-02-17 13:00:00,1,20130217 13:00,0.00147438,0.0,95058.8125,74.48161316,0.028320313,-2.43334198,0.156820297,289.1369629,0.0,1162770.0,0.0,0.0,0.0
2013-02-17 14:00:00,1,20130217 14:00,0.000638962,0.0,95033.3125,75.98078918,0.001922607,-2.04190731,0.067257881,288.1711426,0.0,1112624.0,0.0,0.0,0.0
2013-02-17 15:00:00,1,20130217 15:00,0.000200272,0.0,95011.6875,76.74243164,0.000961304,-1.616563797,0.122092247,287.0947266,0.0,1089104.0,0.0,0.0,0.0
2013-02-17 16:00:00,1,20130217 16:00,0.000152588,0.0,94997.1875,78.09309387,0.0,-1.797160149,0.524564743,285.9694824,0.0,1064960.0,0.0,0.0,0.0
2013-02-17 17:00:00,1,20130217 17:00,8.77e-05,0.0,94965.875,80.41040039,0.0,-1.680493355,1.092372894,285.2873535,0.0,1051296.0,0.0,0.0,0.0
2013-02-17 18:00:00,1,20130217 18:00,0.0001297,0.0,94962.1875,83.23129272,0.010009766,-1.345534325,1.404884338,284.9382324,0.0,1045872.0,0.0,0.0,0.0
2013-02-17 19:00:00,1,20130217 19:00,0.000285149,0.0,94964.1875,85.91015625,0.00868988,-1.010288239,1.643432617,284.517334,0.0,1045056.0,0.0,0.0,0.0
2013-02-17 20:00:00,1,20130217 20:00,0.000220299,0.0,94976.6875,87.50732422,0.00629425,-0.657244682,1.491408348,284.7265625,11264.0,1044512.0,21936.0,0.0,0.003461538
2013-02-17 21:00:00,1,20130217 21:00,0.000244141,0.0,95009.5,79.56988525,0.005332947,-0.953626633,1.484940529,287.776123,455696.0,1091296.0,598288.0,0.0,0.04275641
2013-02-17 22:00:00,1,20130217 22:00,0.000130177,0.0,95023.125,70.51455688,0.000961304,-1.947176933,0.368778229,290.1037598,1261456.0,1119520.0,1469472.0,0.0,0.440833333
2013-02-17 23:00:00,1,20130217 23:00,0.000398636,0.0,95006.6875,59.94091797,0.023391724,-2.323139191,-0.918435097,292.1337891,2072976.0,1139088.0,2301120.0,0.0,0.668589744
2013-02-18 00:00:00,1,20130218 00:00,0.000566483,0.0,94968.75,48.01992798,0.016326904,-2.242546082,-1.523392677,294.0649414,2778208.0,1157920.0,3007824.0,0.0,0.729294872
2013-02-18 01:00:00,1,20130218 01:00,0.002674103,0.0,94915.5,44.75828552,0.055160522,-1.87790966,-2.64847374,295.6118164,3299699.0,1178755.0,3539678.0,0.0,0.841153846
2013-02-18 02:00:00,1,20130218 02:00,0.001672745,0.0,94822.375,38.76599121,0.027404785,-1.415117264,-2.587321281,297.0129395,3583944.0,1201574.0,3840924.0,0.0,0.819423077
2013-02-18 03:00:00,1,20130218 03:00,0.000537872,0.0,94711.125,34.09906006,0.004684448,-1.003184319,-2.092748642,298.1252441,3619824.0,1221905.0,3891306.0,0.0,0.750833333
2013-02-18 04:00:00,1,20130218 04:00,0.005771637,0.0,94648.8125,29.79954529,0.115036011,-1.029111862,-1.632019997,299.0161133,3472232.0,1229419.0,3742235.0,0.0,0.681089744
2013-02-18 05:00:00,1,20130218 05:00,0.026531219,0.002880096,94586.25,27.25366211,0.357452393,-1.460021973,-1.283158302,299.3540039,2874589.0,1218235.0,3164129.0,0.0,0.468589744
2013-02-18 06:00:00,1,20130218 06:00,0.02324295,0.002967834,94539.1875,25.66398621,0.543060303,-1.87179184,-1.258857727,299.3034668,2071696.0,1266520.0,2410896.0,0.0,0.273461538
2013-02-18 07:00:00,1,20130218 07:00,0.024803162,0.003383636,94524.6875,25.68069458,0.659210205,-2.334349632,-1.386497498,298.7817383,1229792.0,1308138.0,1565952.0,0.0,0.128525641
2013-02-18 08:00:00,1,20130218 08:00,0.002685547,3.24e-05,94547.5625,29.09971619,0.077163696,-2.71139431,-1.883858681,297.5668945,651776.0,1284382.0,876112.0,0.0,0.035576923
2013-02-18 09:00:00,1,20130218 09:00,0.000440598,0.0,94582.1875,35.4715271,0.010971069,-2.66086483,-2.372727394,295.0698242,147232.0,1148673.0,246624.0,0.0,0.011602564
2013-02-18 10:00:00,1,20130218 10:00,0.000310898,0.0,94642.375,41.94880676,0.0,-2.580316544,-2.478596687,293.5151367,0.0,1146517.0,-48.0,0.0,6.41e-05
2013-02-18 11:00:00,1,20130218 11:00,0.000179291,0.0,94691.9375,47.99394226,0.010009766,-2.164237976,-2.228944778,292.1557617,0.0,1132271.0,0.0,0.0,0.0
2013-02-18 12:00:00,1,20130218 12:00,6.48e-05,0.0,94711.375,53.84622192,0.001686096,-1.728240013,-1.768177032,290.7634277,0.0,1122959.0,0.0,0.0,0.0
2013-02-18 13:00:00,1,20130218 13:00,0.0,0.0,94693.6875,59.05288696,0.0,-1.622032166,-1.276046753,289.46875,0.0,1115484.0,0.0,0.0,0.0
2013-02-18 14:00:00,1,20130218 14:00,0.0,0.0,94655.5,63.46304321,0.0,-1.807711601,-0.682819367,288.6894531,0.0,1106738.0,0.0,0.0,0.0
2013-02-18 15:00:00,1,20130218 15:00,0.0,0.0,94604.25,66.80818176,0.0,-0.846411705,0.422231674,289.5383301,0.0,1098654.0,0.0,0.0,0.0
2013-02-18 16:00:00,1,20130218 16:00,0.0,0.0,94567.875,70.16929626,0.0,-0.159370422,0.938228607,287.763916,0.0,1094848.0,0.0,0.0,0.0
2013-02-18 17:00:00,1,20130218 17:00,0.0,0.0,94537.25,74.91152954,0.0,-0.656199455,1.454011917,286.317627,0.0,1089872.0,0.0,0.0,0.0
2013-02-18 18:00:00,1,20130218 18:00,0.0,0.0,94529.5625,78.78436279,0.0,-0.906280518,1.265669823,286.0097656,0.0,1080016.0,0.0,0.0,0.0
2013-02-18 19:00:00,1,20130218 19:00,0.0,0.0,94565.3125,81.33781433,0.0,-0.679030418,0.731277466,286.2624512,0.0,1072112.0,0.0,0.0,0.0
2013-02-18 20:00:00,1,20130218 20:00,0.0,0.0,94593.875,84.11470032,0.0,-0.731873512,0.332432747,285.7009277,9552.0,1070576.0,19104.0,0.0,0.003397436
2013-02-18 21:00:00,1,20130218 21:00,0.0,0.0,94619.9375,77.44319153,0.0,0.00955677,0.372141838,288.3522949,442240.0,1118672.0,586512.0,0.0,0.041025641
2013-02-18 22:00:00,1,20130218 22:00,0.0,0.0,94640.875,64.31660461,0.0,0.03955555,0.013557434,291.4699707,1243488.0,1151984.0,1461184.0,0.0,0.425320513
2013-02-18 23:00:00,1,20130218 23:00,0.0,0.0,94633.5625,54.45028687,0.0,0.208776474,-0.48073101,294.0874023,2046576.0,1180144.0,2291632.0,0.0,0.645064103
2013-02-19 00:00:00,1,20130219 00:00,0.0,0.0,94621.4375,44.4561615,0.0,0.566969872,-0.810876846,296.6477051,2746224.0,1208832.0,3000512.0,0.0,0.752115385
2013-02-19 01:00:00,1,20130219 01:00,0.008708954,0.002622604,94569.4375,39.3470459,0.065200806,1.908631325,-0.874603272,298.8925781,3242381.0,1258106.0,3539001.0,0.0,0.795320513
2013-02-19 02:00:00,1,20130219 02:00,0.083999634,0.020423889,94493.9375,32.36738586,0.48236084,1.609108925,0.302319527,300.423584,3468809.0,1297332.0,3790023.0,0.0,0.789935897
2013-02-19 03:00:00,1,20130219 03:00,0.068088531,0.021755219,94429.8125,29.22750854,0.735931397,0.518173218,0.792106628,300.8452148,2776964.0,1387901.0,3244376.0,0.0,0.710064103
2013-02-19 04:00:00,1,20130219 04:00,0.03238678,0.004157919,94398.5,29.17967224,0.650232196,-0.440844536,0.469057083,300.5297852,1563107.0,1344863.0,2208462.0,0.0,0.500064103
2013-02-19 05:00:00,1,20130219 05:00,0.164329529,0.019065857,94327.8125,26.35342407,0.898376465,-0.309667587,2.20261097,301.7922363,2655204.0,1410970.0,3051619.0,0.0,0.420320513
2013-02-19 06:00:00,1,20130219 06:00,0.141960144,0.010726929,94333.25,26.14248657,0.904006958,-0.881861687,2.663746834,301.1794434,1382113.0,1361537.0,1836615.0,0.0,0.326858974
2013-02-19 07:00:00,1,20130219 07:00,0.086215973,0.025333405,94382.75,28.82319641,0.824859619,-0.320796013,3.310458183,300.2722168,798134.0,1433022.0,1198896.0,0.0,0.158397436
2013-02-19 08:00:00,1,20130219 08:00,0.04656601,0.010942999,94461.875,32.60993958,0.487756729,-1.109734535,3.405553818,298.9226074,432888.0,1368232.0,682784.0,0.0,0.055128205
2013-02-19 09:00:00,1,20130219 09:00,0.005027771,0.000798597,94526.9375,41.06118774,0.240927875,-2.876022339,1.996531487,296.8598633,94096.0,1315642.0,194464.0,0.0,0.011602564
2013-02-19 10:00:00,1,20130219 10:00,0.015510559,0.001900673,94603.25,56.07907104,0.230865479,-3.0473032,1.044791222,294.8896484,0.0,1235735.0,-96.0,0.0,6.41e-05
2013-02-19 11:00:00,1,20130219 11:00,0.002906799,0.000186443,94663.8125,67.32067871,0.121124268,-2.602763176,0.946448326,293.8371582,0.0,1276158.0,0.0,0.0,0.0
2013-02-19 12:00:00,1,20130219 12:00,0.00019455,0.0,94712.8125,74.16563416,0.009002686,-1.753602028,1.100988388,292.609375,0.0,1237737.0,0.0,0.0,0.0
2013-02-19 13:00:00,1,20130219 13:00,0.0,0.0,94704.5625,78.46138,0.0,-1.218777657,1.291460037,291.3049316,0.0,1205037.0,0.0,0.0,0.0
2013-02-19 14:00:00,1,20130219 14:00,0.0,0.0,94672.375,82.04679871,0.0,-1.029994011,1.430236816,290.4907227,0.0,1190656.0,0.0,0.0,0.0
2013-02-19 15:00:00,1,20130219 15:00,0.0,0.0,94647.875,83.65113831,0.001678467,-1.08733654,1.526233673,290.0302734,0.0,1176192.0,0.0,0.0,0.0
2013-02-19 16:00:00,1,20130219 16:00,0.000328064,0.0,94637.3125,82.63404846,0.0,-1.26777935,1.688166618,289.6662598,0.0,1161376.0,0.0,0.0,0.0
2013-02-19 17:00:00,1,20130219 17:00,0.005088806,0.0,94651.5625,82.6247406,0.067993164,-1.692612648,1.830765724,289.3476562,0.0,1148672.0,0.0,0.0,0.0
2013-02-19 18:00:00,1,20130219 18:00,0.023536682,0.0,94696.625,85.96888733,0.475860596,-2.104130745,1.780560493,289.0822754,0.0,1167056.0,0.0,0.0,0.0
2013-02-19 19:00:00,1,20130219 19:00,0.05116272,0.0,94744.375,88.65164185,0.613189697,-2.333242416,1.741020203,289.0717773,0.0,1205280.0,0.0,0.0,0.0
2013-02-19 20:00:00,1,20130219 20:00,0.073646545,0.0,94788.0,87.35083008,0.69430542,-2.615357399,1.908162117,289.5847168,6042.0,1309456.0,15040.0,0.0,0.003205128
2013-02-19 21:00:00,1,20130219 21:00,0.043533325,0.0,94851.6875,81.81143188,0.613372803,-4.363092422,2.26399231,290.7583008,304270.0,1309888.0,484512.0,0.0,0.054935897
2013-02-19 22:00:00,1,20130219 22:00,0.041778564,0.0,94893.3125,71.68266296,0.655914307,-4.420741081,2.110002518,292.2282715,943160.0,1241504.0,1245424.0,0.0,0.349038462
2013-02-19 23:00:00,1,20130219 23:00,0.032272339,0.0,94917.75,64.13327026,0.599731445,-4.450186729,1.678255081,293.8891602,1676320.0,1340112.0,2056688.0,0.0,0.414294872
2013-02-20 00:00:00,1,20130220 00:00,0.032951355,0.0,94937.125,59.15829468,0.600982666,-4.466273308,1.171902657,294.9824219,2022160.0,1330368.0,2506608.0,5.97e-05,0.472948718
2013-02-20 01:00:00,1,20130220 01:00,0.010215759,0.0008564,94846.3125,53.56324768,0.202972412,-3.941942215,0.445760727,297.2824707,2953315.0,1353413.0,3351670.0,0.0,0.396474359
2013-02-20 02:00:00,1,20130220 02:00,0.007606506,0.00084877,94812.0,48.50627136,0.199005127,-3.84897995,0.652951241,298.5405273,3379019.0,1324643.0,3770198.0,0.0,0.595641026
2013-02-20 03:00:00,1,20130220 03:00,0.058602493,0.019748688,94771.0625,45.11639404,0.371520042,-3.717711449,1.1361866,299.456543,3500663.0,1329283.0,3857859.0,0.0,0.587435897
2013-02-20 04:00:00,1,20130220 04:00,0.02481794,0.014633179,94778.125,45.21138,0.484368205,-4.046613693,1.210354805,298.7766113,2226145.0,1339625.0,2684357.0,0.0,0.568717949
2013-02-20 05:00:00,1,20130220 05:00,0.061273694,0.023918152,94743.0625,44.68103027,0.408833385,-3.776818275,1.337407112,299.0534668,2665951.0,1384654.0,3097555.0,0.0,0.241217949
2013-02-20 06:00:00,1,20130220 06:00,0.026884448,0.013645455,94747.5625,48.27378845,0.535984457,-4.377419472,1.216504097,297.6425781,1373012.0,1335297.0,1884649.0,0.0,0.082948718
2013-02-20 07:00:00,1,20130220 07:00,0.007803686,0.005449295,94754.0,53.90150452,0.421922326,-5.070821762,0.828133583,296.6186523,1272647.0,1331685.0,1625872.0,0.0,0.03025641
2013-02-20 08:00:00,1,20130220 08:00,0.013629746,0.003170013,94779.375,61.99717712,0.275021553,-4.880734444,0.864023209,294.8466797,658848.0,1247705.0,886016.0,0.0,0.039423077
2013-02-20 09:00:00,1,20130220 09:00,0.001598358,0.001546383,94829.6875,69.5063324,0.241082132,-4.171525002,0.753084183,292.9282227,121568.0,1225412.0,217584.0,0.0,0.014551282
2013-02-20 10:00:00,1,20130220 10:00,0.000656128,0.000312924,94906.75,77.16474915,0.175292969,-3.815956116,0.976495743,291.4863281,0.0,1206738.0,-32.0,0.0,6.41e-05
2013-02-20 11:00:00,1,20130220 11:00,0.00440979,0.0,94986.0,82.61334229,0.200653076,-3.205262184,1.290781021,290.4572754,0.0,1187381.0,0.0,0.0,0.0
2013-02-20 12:00:00,1,20130220 12:00,0.010810852,1.62e-05,95018.4375,85.02113342,0.339508057,-2.452506065,1.325237274,289.8518066,0.0,1191161.0,0.0,0.0,0.0
2013-02-20 13:00:00,1,20130220 13:00,0.012153625,3.24e-05,95010.0,86.62986755,0.447387695,-1.976643562,1.215894699,289.3054199,0.0,1173462.0,0.0,0.0,0.0
2013-02-20 14:00:00,1,20130220 14:00,0.019943237,0.0,94981.375,87.69181824,0.5702824,-1.895280838,1.27120018,288.9509277,0.0,1174981.0,0.0,0.0,0.0
2013-02-20 15:00:00,1,20130220 15:00,0.037765503,0.0,94949.5,87.6031189,0.707977295,-2.033931732,1.524827003,289.059082,0.0,1238640.0,0.0,0.0,0.0
2013-02-20 16:00:00,1,20130220 16:00,0.039962769,0.0,94926.5,84.32609558,0.882598877,-3.051309586,1.869224548,289.7346191,0.0,1345536.0,0.0,0.0,0.0
2013-02-20 17:00:00,1,20130220 17:00,0.061645508,0.0,94911.75,84.8444519,0.810150147,-1.975328445,1.665571213,289.6362305,0.0,1296080.0,0.0,0.0,0.0
2013-02-20 18:00:00,1,20130220 18:00,0.059555054,5.72e-06,94907.75,83.69628906,0.778411865,-1.804801941,1.88113308,289.8662109,0.0,1342720.0,0.0,0.0,0.0
2013-02-20 19:00:00,1,20130220 19:00,0.050323486,0.00017643,94921.3125,83.93449402,0.795410156,-2.17109108,2.060576439,289.8691406,0.0,1329920.0,0.0,0.0,0.0
2013-02-20 20:00:00,1,20130220 20:00,0.033660889,0.001614571,94953.8125,84.15715027,0.751593828,-2.082720757,2.144822121,289.7719727,5168.0,1284464.0,13184.0,0.0,0.002371795
2013-02-20 21:00:00,1,20130220 21:00,0.04259491,0.004594803,94995.875,78.47543335,0.986328125,-4.423066139,2.857767105,290.994873,357008.0,1253936.0,511344.0,0.0,0.054807692
2013-02-20 22:00:00,1,20130220 22:00,0.060455322,0.004559517,95012.5,64.72424316,1.0,-4.740036011,2.305114746,293.189209,906112.0,1321696.0,1200352.0,0.0,0.383974359
2013-02-20 23:00:00,1,20130220 23:00,0.062728882,0.002229691,95018.8125,55.40869141,0.984832764,-4.830622673,2.070982933,294.9277344,1221184.0,1393408.0,1695280.0,0.0,0.458076923
2013-02-21 00:00:00,1,20130221 00:00,0.10559845,0.001419067,95004.1875,48.49067688,0.976959229,-5.08834362,1.87542057,296.5810547,1842944.0,1401248.0,2324448.0,0.0,0.281538462
2013-02-21 01:00:00,1,20130221 01:00,0.062960565,0.000118256,95008.5,51.506073,0.452549696,-5.228385925,1.213905334,296.5205078,1772933.0,1431664.0,2419400.0,0.0,0.327307692
2013-02-21 02:00:00,1,20130221 02:00,0.085411072,0.005161285,94970.375,52.37304688,0.398187459,-5.130842209,0.862481117,297.1665039,2585894.0,1376770.0,3103239.0,8.99e-05,0.405128205
2013-02-21 03:00:00,1,20130221 03:00,0.0781703,0.002832413,94918.5625,48.96150208,0.435253024,-5.320541382,0.670978546,297.7724609,2706132.0,1319384.0,3188298.0,0.000133872,0.433205128
2013-02-21 04:00:00,1,20130221 04:00,0.089538515,0.004241943,94848.875,45.99958801,0.357375801,-5.626887321,0.586826325,297.9375,2418969.0,1378967.0,2942085.0,0.000155449,0.499423077
2013-02-21 05:00:00,1,20130221 05:00,0.107889175,0.005119324,94825.6875,46.9246521,0.36968714,-6.165527344,0.74061203,297.7275391,2511398.0,1372767.0,2950815.0,0.000216246,0.396666667
2013-02-21 06:00:00,1,20130221 06:00,0.054230209,0.002063751,94809.5,51.96543884,0.322279155,-6.086274147,0.835004807,296.6394043,1715070.0,1310416.0,2154067.0,0.000248194,0.259551282
2013-02-21 07:00:00,1,20130221 07:00,0.007264894,0.00012207,94844.3125,55.48594666,0.079564333,-5.928051949,1.163352013,295.8881836,1536541.0,1278017.0,1838624.0,0.000249624,0.148333333
2013-02-21 08:00:00,1,20130221 08:00,0.00237684,0.0,94890.125,61.14509583,0.044513691,-5.316562653,1.528232574,294.3642578,800169.0,1209537.0,1029312.0,0.000249386,0.048782051
2013-02-21 09:00:00,1,20130221 09:00,0.008317895,0.0,94972.4375,67.46281433,0.105566919,-4.07833004,1.445591927,292.5859375,121410.0,1180903.0,214432.0,0.000249386,0.008717949
2013-02-21 10:00:00,1,20130221 10:00,0.008132935,0.0,95051.625,74.6368103,0.126953125,-3.645586014,1.608524323,291.3100586,0.0,1178632.0,-320.0,0.000249386,6.41e-05
2013-02-21 11:00:00,1,20130221 11:00,0.011756897,0.0,95103.125,81.44267273,0.243652344,-3.50213623,1.69135952,290.4748535,0.0,1188723.0,0.0,0.000250578,0.0
2013-02-21 12:00:00,1,20130221 12:00,0.022750854,0.0,95129.3125,83.05967712,0.490997315,-3.25448513,1.695539474,290.1650391,0.0,1215563.0,0.0,0.000252247,0.0
2013-02-21 13:00:00,1,20130221 13:00,0.044624329,0.0,95097.4375,84.28329468,0.564575195,-3.114983559,1.758693695,289.8803711,0.0,1224419.0,0.0,0.0002563,0.0
2013-02-21 14:00:00,1,20130221 14:00,0.084983826,0.0,95071.0,84.79072571,0.72467041,-3.294761658,1.943835258,289.9697266,0.0,1301694.0,0.0,0.000270367,0.0
2013-02-21 15:00:00,1,20130221 15:00,0.131607056,0.0,95035.3125,86.47650146,0.933868408,-3.237386703,2.280875206,289.9741211,0.0,1340896.0,0.0,0.000291348,0.0
2013-02-21 16:00:00,1,20130221 16:00,0.07623291,0.0,95008.9375,86.36276245,0.599914551,-3.76960659,2.15380764,290.0744629,0.0,1382672.0,0.0,0.000339746,0.0
2013-02-21 17:00:00,1,20130221 17:00,0.028953552,0.0,94996.8125,85.21568298,0.681152344,-3.773176193,2.331554413,289.814209,0.0,1317488.0,0.0,0.000351429,0.0
